Unique ID,Date,Start time,location,Venue,Game type,Total buy in,Prize pool,rake,Guarantee
5241,(2/02),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5242,(2/02),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5243,(2/02),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5244,(2/02),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5245,(2/02),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5246,(2/03),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5247,(2/03),9:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5248,(2/03),10:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5249,(2/03),10:05am,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5250,(2/03),11:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5251,(2/03),11:00am,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5252,(2/03),11:00am,Las Vegas,Wynn Casino,NLH,$230,$190,$40,No Limit Hold'em
5253,(2/03),11:05am,Las Vegas,The Orleans Casino,NLH,$100,$76,$24,Super Stack No-Limit Hold'em
5254,(2/03),11:10am,Las Vegas,Venetian Casino,NLH,$800,$690,$110,Deepstack Showdown Jan '23 - Event #44 - No Limit Hold'em UltimateStack
5255,(2/03),12:10pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5256,(2/03),1:00pm,Las Vegas,Aria Casino,NLH,$240,$195,$45,No Limit Hold'em
5257,(2/03),2:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5258,(2/03),2:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5259,(2/03),2:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em Turbo
5260,(2/03),2:05pm,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em Turbo
5261,(2/03),4:00pm,Las Vegas,Sahara Las Vegas,NLCRPI,$60,$48,$12,$60 NL Crazy Pineapple
5262,(2/03),5:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5263,(2/03),6:00pm,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5264,(2/03),6:00pm,Las Vegas,South Point Casino,NLH,$150,$118,$32,No Limit Hold'em Double Green Chip Bounty
5265,(2/03),6:10pm,Las Vegas,Venetian Casino,NLH,$300,$250,$50,Deepstack Showdown Jan '23 - Event #46 - No Limit Hold'em Survivor
5266,(2/03),6:30pm,Las Vegas,Poker Palace Casino,NLH,$20,$10,$10,No Limit Hold'em
5267,(2/03),7:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5268,(2/03),7:05pm,Las Vegas,The Orleans Casino,NLH,$150,$118,$32,No-Limit Hold'em
5269,(2/03),8:00pm,Las Vegas,Mandalay Bay,NLH,$60,$40,$20,No Limit Hold'em
5270,(2/03),8:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5271,(2/03),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5272,(2/03),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5273,(2/03),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5274,(2/03),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5275,(2/03),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5276,(2/04),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5277,(2/04),9:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5278,(2/04),10:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5279,(2/04),10:05am,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5280,(2/04),11:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5281,(2/04),11:00am,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5282,(2/04),11:00am,Las Vegas,Wynn Casino,NLH,$300,$256,$44,No Limit Hold'em
5283,(2/04),11:05am,Las Vegas,The Orleans Casino,NLH,$150,$118,$32,No-Limit Hold'em Monster Stack
5284,(2/04),11:10am,Las Vegas,Venetian Casino,NLH,$800,$690,$110,Deepstack Showdown Jan '23 - Event #44 - No Limit Hold'em UltimateStack
5285,(2/04),12:10pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5286,(2/04),1:00pm,Las Vegas,Aria Casino,NLH,$240,$195,$45,No Limit Hold'em
5287,(2/04),2:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5288,(2/04),2:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em Turbo
5289,(2/04),2:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$160,$115,$45,No Limit Hold'em Saturday
5290,(2/04),2:05pm,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em Turbo
5291,(2/04),3:05pm,Las Vegas,Resorts World Las Vegas,MLO8,$160,$130,$30,LADIES OMAHA 8 BY PLON
5292,(2/04),4:00pm,Las Vegas,MGM Grand,PLO,$150,$120,$30,Double Board Bomb Pot PLO
5293,(2/04),4:00pm,Las Vegas,Sahara Las Vegas,NLCRPI,$60,$48,$12,$60 NL Crazy Pineapple
5294,(2/04),5:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5295,(2/04),6:00pm,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5296,(2/04),6:05pm,Las Vegas,South Point Casino,NLH,$150,$118,$32,No Limit Hold'em Deep Stack
5297,(2/04),6:30pm,Las Vegas,Poker Palace Casino,NLH,$20,$10,$10,No Limit Hold'em
5298,(2/04),7:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5299,(2/04),7:05pm,Las Vegas,The Orleans Casino,NLH,$220,$188,$32,No Limit Hold'em Bounty
5300,(2/04),8:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5301,(2/04),8:00pm,Las Vegas,Mandalay Bay,NLH,$150,$125,$25,No Limit Hold'em Saturday Night Classic
5302,(2/04),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5303,(2/04),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5304,(2/04),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5305,(2/04),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5306,(2/04),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5307,(2/05),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5308,(2/05),9:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5309,(2/05),10:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5310,(2/05),10:05am,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5311,(2/05),11:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5312,(2/05),11:00am,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5313,(2/05),11:00am,Las Vegas,Venetian Casino,NLH,day 2,$75,$25,Deepstack Showdown Jan '23 - Event #44 - No Limit Hold'em UltimateStack
5314,(2/05),11:05am,Las Vegas,The Orleans Casino,NLH,$200,$148,$52,Sunday Special No-Limit Hold'em
5315,(2/05),12:00pm,Las Vegas,Wynn Casino,NLH,$200,$165,$35,No Limit Hold'em
5316,(2/05),12:10pm,Las Vegas,Venetian Casino,NLH,$500,$422,$78,Deepstack Showdown Jan '23 - Event #47 - No Limit Hold'em EpicStack Freezeout
5317,(2/05),1:00pm,Las Vegas,Aria Casino,NLH,$160,$125,$35,No Limit Hold'em
5318,(2/05),1:10pm,Las Vegas,Sahara Las Vegas,NLH,$75,$65,$10,$75 NLHE Bounty
5319,(2/05),2:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5320,(2/05),2:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5321,(2/05),2:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em Turbo
5322,(2/05),4:00pm,Las Vegas,Sahara Las Vegas,NLCRPI,$60,$48,$12,$60 NL Crazy Pineapple
5323,(2/05),4:05pm,Las Vegas,The Orleans Casino,ROSE,$200,$158,$42,R.O.S.E.
5324,(2/05),5:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5325,(2/05),5:00pm,Las Vegas,Bellagio Casino,NLH,$160,$125,$35,No Limit Hold'em
5326,(2/05),6:00pm,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5327,(2/05),6:05pm,Las Vegas,South Point Casino,NLH,$150,$118,$32,No Limit Hold'em Deep Stack
5328,(2/05),6:10pm,Las Vegas,Venetian Casino,NLH,$300,$250,$50,Deepstack Showdown Jan '23 - Event #48 - No Limit Hold'em Bounty Survivor
5329,(2/05),7:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5330,(2/05),8:00pm,Las Vegas,Mandalay Bay,NLH,$60,$40,$20,No Limit Hold'em
5331,(2/05),8:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5332,(2/05),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5333,(2/05),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5334,(2/05),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5335,(2/05),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5336,(2/05),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5337,(2/06),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5338,(2/06),9:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5339,(2/06),10:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5340,(2/06),10:05am,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5341,(2/06),11:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5342,(2/06),11:00am,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5343,(2/06),11:05am,Las Vegas,The Orleans Casino,NLH,$100,$76,$24,Super Stack No-Limit Hold'em
5344,(2/06),11:10am,Las Vegas,Venetian Casino,NLH,$600,$510,$90,Deepstack Showdown Jan '23 - Event #49 - No Limit Hold'em MonsterStack
5345,(2/06),12:00pm,Las Vegas,Wynn Casino,NLH,$200,$165,$35,No Limit Hold'em
5346,(2/06),12:10pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5347,(2/06),1:00pm,Las Vegas,Aria Casino,NLH,$160,$125,$35,No Limit Hold'em
5348,(2/06),2:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5349,(2/06),2:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5350,(2/06),2:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em Turbo
5351,(2/06),2:05pm,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em Turbo
5352,(2/06),4:00pm,Las Vegas,Sahara Las Vegas,NLCRPI,$60,$48,$12,$60 NL Crazy Pineapple
5353,(2/06),4:05pm,Las Vegas,The Orleans Casino,HORSE,$125,$98,$27,H.O.R.S.E.
5354,(2/06),5:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5355,(2/06),5:00pm,Las Vegas,Bellagio Casino,NLH,$160,$125,$35,No Limit Hold'em
5356,(2/06),6:00pm,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5357,(2/06),6:05pm,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5358,(2/06),6:10pm,Las Vegas,Venetian Casino,NLH,$300,$250,$50,Deepstack Showdown Jan '23 - Event #50 - No Limit Hold'em Survivor
5359,(2/06),7:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5360,(2/06),7:05pm,Las Vegas,The Orleans Casino,NLH,$125,$98,$27,No Limit Crazy Pineapple
5361,(2/06),8:00pm,Las Vegas,Mandalay Bay,NLH,$60,$40,$20,No Limit Hold'em
5362,(2/06),8:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5363,(2/06),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5364,(2/06),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5365,(2/06),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5366,(2/06),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5367,(2/06),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5368,(2/07),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5369,(2/07),9:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5370,(2/07),10:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5371,(2/07),10:05am,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5372,(2/07),11:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5373,(2/07),11:00am,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5374,(2/07),11:05am,Las Vegas,The Orleans Casino,NLH,$100,$76,$24,Super Stack No-Limit Hold'em
5375,(2/07),11:10am,Las Vegas,Venetian Casino,NLH,"$1,100",$965,$135,Deepstack Showdown Jan '23 - Event #51 - NLH MSPT Poker Bowl
5376,(2/07),12:00pm,Las Vegas,Wynn Casino,NLH,$200,$165,$35,No Limit Hold'em
5377,(2/07),12:10pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5378,(2/07),1:00pm,Las Vegas,Aria Casino,NLH,$160,$125,$35,No Limit Hold'em
5379,(2/07),2:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5380,(2/07),2:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5381,(2/07),2:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em Turbo
5382,(2/07),2:05pm,Las Vegas,South Point Casino,FLO8,$60,$43,$17,Omaha 8/B
5383,(2/07),4:00pm,Las Vegas,Sahara Las Vegas,NLCRPI,$60,$48,$12,$60 NL Crazy Pineapple
5384,(2/07),5:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5385,(2/07),5:00pm,Las Vegas,Bellagio Casino,NLH,$160,$125,$35,No Limit Hold'em
5386,(2/07),6:00pm,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5387,(2/07),6:05pm,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5388,(2/07),6:10pm,Las Vegas,Venetian Casino,NLH,$300,$250,$50,Deepstack Showdown Jan '23 - Event #52 - No Limit Hold'em Survivor
5389,(2/07),7:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5390,(2/07),7:05pm,Las Vegas,The Orleans Casino,NLH,$100,$76,$24,Super Stack No-Limit Hold'em
5391,(2/07),8:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5392,(2/07),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5393,(2/07),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5394,(2/07),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5395,(2/07),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5396,(2/07),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5397,(2/08),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5398,(2/08),9:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5399,(2/08),10:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5400,(2/08),10:05am,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5401,(2/08),11:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5402,(2/08),11:00am,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5403,(2/08),11:05am,Las Vegas,The Orleans Casino,NLH,$100,$76,$24,Super Stack No-Limit Hold'em
5404,(2/08),11:10am,Las Vegas,Venetian Casino,NLH,"$1,100",$965,$135,Deepstack Showdown Jan '23 - Event #51 - NLH MSPT Poker Bowl
5405,(2/08),12:00pm,Las Vegas,Wynn Casino,NLH,$200,$165,$35,No Limit Hold'em
5406,(2/08),12:10pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5407,(2/08),1:00pm,Las Vegas,Aria Casino,NLH,$160,$125,$35,No Limit Hold'em
5408,(2/08),2:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5409,(2/08),2:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5410,(2/08),2:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em Turbo
5411,(2/08),2:05pm,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em Turbo
5412,(2/08),4:00pm,Las Vegas,Sahara Las Vegas,NLCRPI,$60,$48,$12,$60 NL Crazy Pineapple
5413,(2/08),4:05pm,Las Vegas,The Orleans Casino,O8/S8,$150,$118,$32,Omaha 8/B / Stud 8
5414,(2/08),5:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5415,(2/08),5:00pm,Las Vegas,Bellagio Casino,NLH,$160,$125,$35,No Limit Hold'em
5416,(2/08),6:00pm,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5417,(2/08),6:05pm,Las Vegas,South Point Casino,NLH,$150,$118,$32,No Limit Hold'em Deep Stack
5418,(2/08),7:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5419,(2/08),7:05pm,Las Vegas,The Orleans Casino,NLH,$125,$100,$25,No Limit Hold'em Survivor
5420,(2/08),7:10pm,Las Vegas,Venetian Casino,NLH,$200,$165,$35,Deepstack Showdown Jan '23 - Event #53 - NLH Mega Satellite
5421,(2/08),8:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5422,(2/08),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,*$60 NLHE Daily
5423,(2/08),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5424,(2/08),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5425,(2/08),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5426,(2/08),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5427,(2/09),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5428,(2/09),9:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5429,(2/09),10:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5430,(2/09),10:05am,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5431,(2/09),11:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5432,(2/09),11:00am,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5433,(2/09),11:00am,Las Vegas,Venetian Casino,NLH,day 2,$75,$25,Deepstack Showdown Jan '23 - Event #51 - NLH MSPT Poker Bowl
5434,(2/09),11:05am,Las Vegas,The Orleans Casino,NLH,$100,$76,$24,Super Stack No-Limit Hold'em
5435,(2/09),11:10am,Las Vegas,Venetian Casino,NLH,"$1,600","$1,425",$175,Deepstack Showdown Jan '23 - Event #54 - NLH MSPT Poker Bowl
5436,(2/09),12:00pm,Las Vegas,Wynn Casino,NLH,$200,$165,$35,No Limit Hold'em
5437,(2/09),12:10pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5438,(2/09),1:00pm,Las Vegas,Aria Casino,NLH,$160,$125,$35,No Limit Hold'em
5439,(2/09),2:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5440,(2/09),2:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5441,(2/09),2:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em Turbo
5442,(2/09),2:00pm,Las Vegas,South Point Casino,O8/S8,$150,$118,$32,Omaha 8 / Stud 8
5443,(2/09),4:00pm,Las Vegas,Sahara Las Vegas,NLCRPI,$60,$48,$12,$60 NL Crazy Pineapple
5444,(2/09),5:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5445,(2/09),5:00pm,Las Vegas,Bellagio Casino,NLH,$160,$125,$35,No Limit Hold'em
5446,(2/09),6:00pm,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5447,(2/09),6:05pm,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5448,(2/09),7:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5449,(2/09),7:05pm,Las Vegas,The Orleans Casino,NLH,$100,$76,$24,Super Stack No-Limit Hold'em
5450,(2/09),7:10pm,Las Vegas,Venetian Casino,NLH,$200,$165,$35,Deepstack Showdown Jan '23 - Event #55 - NLH Mega Satellite
5451,(2/09),8:00pm,Las Vegas,Mandalay Bay,NLH,$60,$40,$20,No Limit Hold'em
5452,(2/09),8:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5453,(2/09),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5454,(2/09),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5455,(2/09),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5456,(2/09),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5457,(2/09),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5458,(2/10),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5459,(2/10),9:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5460,(2/10),10:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5461,(2/10),10:05am,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em
5462,(2/10),11:00am,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5463,(2/10),11:00am,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5464,(2/10),11:00am,Las Vegas,Wynn Casino,NLH,$230,$190,$40,No Limit Hold'em
5465,(2/10),11:05am,Las Vegas,The Orleans Casino,NLH,$100,$76,$24,Super Stack No-Limit Hold'em
5466,(2/10),11:10am,Las Vegas,Venetian Casino,NLH,"$1,600","$1,425",$175,Deepstack Showdown Jan '23 - Event #54 - NLH MSPT Poker Bowl
5467,(2/10),12:10pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5468,(2/10),1:00pm,Las Vegas,Aria Casino,NLH,$240,$195,$45,No Limit Hold'em
5469,(2/10),2:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5470,(2/10),2:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5471,(2/10),2:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em Turbo
5472,(2/10),2:05pm,Las Vegas,South Point Casino,NLH,$60,$43,$17,No Limit Hold'em Turbo
5473,(2/10),4:00pm,Las Vegas,Sahara Las Vegas,NLCRPI,$60,$48,$12,$60 NL Crazy Pineapple
5474,(2/10),5:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5475,(2/10),6:00pm,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
5476,(2/10),6:00pm,Las Vegas,South Point Casino,NLH,$150,$118,$32,No Limit Hold'em Double Green Chip Bounty
5477,(2/10),6:30pm,Las Vegas,Poker Palace Casino,NLH,$20,$10,$10,No Limit Hold'em
5478,(2/10),7:00pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,No Limit Hold'em
5479,(2/10),7:05pm,Las Vegas,The Orleans Casino,NLH,$150,$118,$32,No-Limit Hold'em
5480,(2/10),8:00pm,Las Vegas,Mandalay Bay,NLH,$60,$40,$20,No Limit Hold'em
5481,(2/10),8:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5482,(2/10),8:30pm,Las Vegas,Sahara Las Vegas,NLH,$60,$48,$12,$60 NLHE Daily
5483,(2/10),9:00pm,Las Vegas,Caesars Palace,NLH,$150,$115,$35,No Limit Hold'em
5484,(2/10),10:05pm,Las Vegas,South Point Casino,NLH,$60,$47,$13,No Limit Hold'em Turbo
5485,(2/10),11:00pm,Las Vegas,Horseshoe Las Vegas,NLH,$75,$50,$25,No Limit Hold'em
5486,(2/10),11:59pm,Las Vegas,MGM Grand,NLH,$100,$75,$25,Midnight Maddness Hyper Turbo
5487,(2/11),12:00am,Las Vegas,Caesars Palace,NLH,$100,$75,$25,No Limit Hold'em
