Unique ID,Date,Start time,location,Venue,Game type,Total buy in,Prize pool,rake,Guarantee
7043,(2/19),1:00pm,Central Washington,Wildhorse Casino,NLH,$35,$30,$5,NLH - $100 Added
7044,(2/19),3:00pm,Central Washington,Jokers Casino,NLH,$70,$55,$15,NLH
7045,(2/19),3:30pm,Central Washington,Wild Goose Casino,NLH,$50,$45,$5,WSOP Satellite Qualifier
7046,(2/20),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$45,$5,NLH
7047,(2/20),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7048,(2/20),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$0,$0,$0,Freeroll
7049,(2/20),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$0,$0,NLH Bounty
7050,(2/20),6:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7051,(2/21),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7052,(2/21),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,$20,$10,$10,NLH
7053,(2/21),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7054,(2/21),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLLAPL,day 2,$0,$0,Tahoe
7055,(2/21),6:30pm,Central Washington,Wildhorse Casino,NLH,day 2,$0,$0,Deep Stack - $100 Added
7056,(2/22),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,day 2,$0,$0,Satellite to Monthly $10K
7057,(2/22),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7058,(2/22),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$40,$35,$5,NLH
7059,(2/23),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$35,$5,NLH
7060,(2/23),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7061,(2/23),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$0,$0,Bounty Hunter
7062,(2/23),6:30pm,Central Washington,Wildhorse Casino,NLH,$55,$50,$5,NLH - $200 Added
7063,(2/24),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,$25,$15,$10,Freaky Friday NLH w/Rebuys
7064,(2/24),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,day 2,$15,$10,NLH
7065,(2/24),6:00pm,Central Washington,Wild Goose Casino,NLH,day 2,$15,$10,Tournament of Champions
7066,(2/24),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,day 2,$15,$10,Deepstack NLH
7067,(2/24),6:30pm,Central Washington,Wildhorse Casino,NLH,$80,$70,$10,NLH - $300 Added
7068,(2/25),1:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$70,$10,Deep Stack
7069,(2/25),1:00pm,Central Washington,Wildhorse Casino,NLH,$115,$100,$15,NLH - $500 Added
7070,(2/25),4:00pm,Central Washington,Wild Goose Casino,NLH,$100,$90,$10,Last Saturday Golden Goose Tournament
7071,(2/25),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$40,$35,$5,NLH
7072,(2/26),1:00pm,Central Washington,Wildhorse Casino,NLH,$35,$30,$5,NLH - $100 Added
7073,(2/26),3:00pm,Central Washington,Jokers Casino,NLH,$70,$55,$15,NLH
7074,(2/26),3:30pm,Central Washington,Wild Goose Casino,NLH,$50,$45,$5,WSOP Satellite Qualifier
7075,(2/27),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7076,(2/27),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7077,(2/27),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7078,(2/27),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$0,$0,$0,Freeroll
7079,(2/27),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$0,$0,NLH Bounty
7080,(2/27),6:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7081,(2/28),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7082,(2/28),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7083,(2/28),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,$20,$10,$10,NLH
7084,(2/28),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7085,(2/28),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLLAPL,day 2,$0,$0,Tahoe
7086,(2/28),6:30pm,Central Washington,Wildhorse Casino,NLH,day 2,$0,$0,Deep Stack - $100 Added
7087,(3/01),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,day 2,$0,$0,Satellite to Monthly $10K
7088,(3/01),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7089,(3/01),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$40,$35,$5,NLH
7090,(3/02),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$35,$5,NLH
7091,(3/02),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7092,(3/02),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$0,$0,Bounty Hunter
7093,(3/02),6:30pm,Central Washington,Wildhorse Casino,NLH,$55,$50,$5,NLH - $200 Added
7094,(3/03),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,$25,$15,$10,Freaky Friday NLH w/Rebuys
7095,(3/03),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,day 2,$15,$10,NLH
7096,(3/03),6:00pm,Central Washington,Wild Goose Casino,NLH,day 2,$15,$10,Tournament of Champions
7097,(3/03),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,day 2,$15,$10,Deepstack NLH
7098,(3/03),6:30pm,Central Washington,Wildhorse Casino,NLH,$80,$70,$10,NLH - $300 Added
7099,(3/04),1:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$70,$10,Deep Stack
7100,(3/04),1:00pm,Central Washington,Wildhorse Casino,NLH,$115,$100,$15,NLH - $500 Added
7101,(3/04),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$40,$35,$5,NLH
7102,(3/04),6:00pm,Central Washington,Wild Goose Casino,NLH,$50,$45,$5,Deep Stack NLH
7103,(3/05),12:00pm,Central Washington,Jokers Casino,NLH,day 2,$45,$5,NLH
7104,(3/05),1:00pm,Central Washington,Wildhorse Casino,NLH,$35,$30,$5,NLH - $100 Added
7105,(3/05),3:30pm,Central Washington,Wild Goose Casino,NLH,$50,$45,$5,WSOP Satellite Qualifier
7106,(3/06),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7107,(3/06),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7108,(3/06),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7109,(3/06),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$0,$0,$0,Freeroll
7110,(3/06),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$0,$0,NLH Bounty
7111,(3/06),6:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7112,(3/07),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7113,(3/07),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7114,(3/07),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,$20,$10,$10,NLH
7115,(3/07),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7116,(3/07),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLLAPL,day 2,$0,$0,Tahoe
7117,(3/07),6:30pm,Central Washington,Wildhorse Casino,NLH,day 2,$0,$0,Deep Stack - $100 Added
7118,(3/08),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,day 2,$0,$0,Satellite to Monthly $10K
7119,(3/08),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7120,(3/08),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$40,$35,$5,NLH
7121,(3/09),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$35,$5,NLH
7122,(3/09),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$35,$5,Bounty Hunter
7123,(3/09),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7124,(3/09),6:30pm,Central Washington,Wildhorse Casino,NLH,$55,$50,$5,NLH - $200 Added
7125,(3/10),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,$25,$15,$10,Freaky Friday NLH w/Rebuys
7126,(3/10),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,day 2,$15,$10,NLH
7127,(3/10),6:00pm,Central Washington,Wild Goose Casino,NLH,day 2,$15,$10,Tournament of Champions
7128,(3/10),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,day 2,$15,$10,Deepstack NLH
7129,(3/10),6:30pm,Central Washington,Wildhorse Casino,NLH,$80,$70,$10,NLH - $300 Added
7130,(3/11),1:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$70,$10,Deep Stack
7131,(3/11),1:00pm,Central Washington,Wildhorse Casino,NLH,$115,$100,$15,NLH - $500 Added
7132,(3/11),6:00pm,Central Washington,Wild Goose Casino,NLH,$50,$45,$5,Deep Stack NLH
7133,(3/11),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$40,$35,$5,NLH
7134,(3/12),1:00pm,Central Washington,Wildhorse Casino,NLH,$35,$30,$5,NLH - $100 Added
7135,(3/12),3:00pm,Central Washington,Jokers Casino,NLH,$70,$55,$15,NLH
7136,(3/12),3:30pm,Central Washington,Wild Goose Casino,NLH,$50,$45,$5,WSOP Satellite Qualifier
7137,(3/13),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7138,(3/13),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7139,(3/13),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7140,(3/13),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$0,$0,$0,Freeroll
7141,(3/13),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,day 2,$0,$0,NLH Bounty
7142,(3/13),6:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7143,(3/14),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7144,(3/14),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7145,(3/14),7:00pm,Central Washington,Ontario Poker Room & Social Club,NLH,$20,$10,$10,NLH
7146,(3/14),6:00pm,Central Washington,Clearwater Saloon & Casino,NLH,$0,$0,$0,Freeroll
7147,(3/14),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLLAPL,day 2,$0,$0,Tahoe
7148,(3/14),6:30pm,Central Washington,Wildhorse Casino,NLH,day 2,$0,$0,Deep Stack - $100 Added
7149,(3/15),1:00pm,Central Washington,Clearwater Saloon & Casino,NLH,day 2,$0,$0,Satellite to Monthly $10K
7150,(3/15),3:00pm,Central Washington,Jokers Casino,NLH,day 2,$0,$0,NLH
7151,(3/15),6:00pm,Central Washington,Buzz Inn Casino & Steakhouse,NLH,$40,$35,$5,NLH
7152,,12:00pm (2:15pm),Portland and Greater Oregon,Portland Meadows,NLH,day 2,$35,$5,Freezeout
7153,,2:00pm,Portland and Greater Oregon,Three Rivers Casino,NLH,day 2,$35,$5,NLH
7154,,3:00pm,Portland and Greater Oregon,No Look Poker Club,NLH,day 2,$35,$5,NLH
7155,,5:00pm,Portland and Greater Oregon,Oregon Poker Club - Stadiums Sports Bar,NLH,day 2,$35,$5,NLH w/live rebuy
7156,,6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$35,$5,NLH Freeze Out
7157,,6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$35,$5,NLH rebuy w/Add-On
7158,,6:30pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,$70,$60,$10,Resurrection Chip NLH
7159,,7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$60,$10,Freezeout
7160,,7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$60,$10,Double Double Stack
7161,(1/15),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7162,(1/15),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7163,(1/15),12:00pm,Portland and Greater Oregon,Medford Social Club Poker Room,NLH,$120,$100,$20,NLH
7164,(1/15),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$100,$20,Freezeout
7165,(1/15),12:00pm,Portland and Greater Oregon,The Last Frontier Casino,NLH,$110,$90,$20,NLH
7166,(1/15),1:00pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,$110,$100,$10,Big Stack Freeze Out
7167,(1/15),1:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$100,$10,Big Stack
7168,(1/15),2:00pm,Portland and Greater Oregon,Three Rivers Casino,NLH,day 2,$100,$10,NLH
7169,(1/15),2:00pm,Portland and Greater Oregon,Beach Poker Club,NLH,day 2,$100,$10,Monster Stack
7170,(1/15),3:00pm,Portland and Greater Oregon,No Look Poker Club,NLH,day 2,$100,$10,NLH
7171,(1/15),5:00pm,Portland and Greater Oregon,The Club House,NLH,day 2,$100,$10,NLH
7172,(1/15),5:00pm,Portland and Greater Oregon,Oregon Poker Club - Stadiums Sports Bar,NLH,day 2,$100,$10,Bounty Freezeout
7173,(1/15),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$100,$10,NLH Freeze Out
7174,(1/15),6:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$100,$10,25*20*20 Tournament
7175,(1/15),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7176,(1/15),7:00pm,Portland and Greater Oregon,Full House Poker,FLTStud,day 2,$40,$20,Triple Stud
7177,(1/16),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7178,(1/16),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7179,(1/16),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$45,$15,NLH
7180,(1/16),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7181,(1/16),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$45,$15,NLH rebuy w/Add-On
7182,(1/16),6:30pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,day 2,$45,$15,Rebuy
7183,(1/16),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7184,(1/16),7:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$40,$20,NLH Rebuy
7185,(1/16),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,$30,$29,$1,Mulligan Tournament
7186,(1/17),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7187,(1/17),11:00am,Portland and Greater Oregon,The Diamond Poker Club,FLO8,$60,$50,$10,Limit Omaha 8 or Better
7188,(1/17),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$50,$10,NLH w/Rebuys & Add-On
7189,(1/17),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$50,$10,NLH
7190,(1/17),6:00pm,Portland and Greater Oregon,No Look Poker Club,NLH,day 2,$50,$10,NLH
7191,(1/17),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$50,$10,NLH w/Rebuys & Add-On
7192,(1/17),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$50,$10,NLH rebuy w/Add-On
7193,(1/17),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7194,(1/17),7:00pm,Portland and Greater Oregon,High Mountain Poker,PLBigO/8,day 2,$40,$20,Pot Limit Omaha (rotating schedule)
7195,(1/17),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$40,$20,Tag Team Pair Up
7196,(1/18),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7197,(1/18),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7198,(1/18),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$45,$15,NLH
7199,(1/18),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH Freeze Out
7200,(1/18),6:00pm,Portland and Greater Oregon,Oregon Poker Club - Stadiums Sports Bar,NLH,day 2,$45,$15,NLH
7201,(1/18),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$45,$15,NLH rebuy w/Add-On
7202,(1/18),6:30pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,$50,$40,$10,NLH w/1 Rebuy
7203,(1/18),6:30pm,Portland and Greater Oregon,The Club House,NLH,day 2,$40,$10,NLH
7204,(1/18),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7205,(1/18),7:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$40,$20,Freezeout
7206,(1/18),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$40,$20,Winner's War
7207,(1/19),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7208,(1/19),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7209,(1/19),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$45,$15,NLH
7210,(1/19),2:00pm,Portland and Greater Oregon,Three Rivers Casino,NLH,day 2,$45,$15,NLH
7211,(1/19),6:00pm,Portland and Greater Oregon,Oregon Poker Club - Stadiums Sports Bar,NLH,day 2,$45,$15,NLH
7212,(1/19),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$45,$15,NLH rebuy w/Add-On
7213,(1/19),6:00pm,Portland and Greater Oregon,No Look Poker Club,NLH,day 2,$45,$15,NLH Bounty
7214,(1/19),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH Freeze Out
7215,(1/19),6:30pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,day 2,$45,$15,NLH
7216,(1/19),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7217,(1/19),7:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$40,$20,The Grand
7218,(1/19),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$40,$20,Irish Poker (4-Card Hold'em)
7219,(1/20),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7220,(1/20),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7221,(1/20),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$45,$15,NLH
7222,(1/20),2:00pm,Portland and Greater Oregon,Three Rivers Casino,NLH,day 2,$45,$15,NLH
7223,(1/20),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$45,$15,NLH rebuy w/Add-On
7224,(1/20),6:00pm,Portland and Greater Oregon,Oregon Poker Club - Stadiums Sports Bar,NLH,day 2,$45,$15,Freezeout
7225,(1/20),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Add-On
7226,(1/20),6:30pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,$80,$70,$10,Bounty
7227,(1/20),6:30pm,Portland and Greater Oregon,The Club House,NLH,day 2,$70,$10,NLH Bounty
7228,(1/20),6:30pm,Portland and Greater Oregon,Portland Meadows,PLBig O,day 2,$70,$10,Pot Limit Big O
7229,(1/20),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$70,$10,Freezeout
7230,(1/20),7:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$70,$10,NLH (1 rebuy/1 add-on)
7231,(1/20),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$70,$10,Double Stack
7232,(1/21),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7233,(1/21),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7234,(1/21),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$45,$15,Freezeout
7235,(1/21),12:00pm,Portland and Greater Oregon,The Last Frontier Casino,NLH,$110,$90,$20,NLH
7236,(1/21),2:00pm,Portland and Greater Oregon,Three Rivers Casino,NLH,day 2,$90,$20,NLH
7237,(1/21),3:00pm,Portland and Greater Oregon,No Look Poker Club,NLH,day 2,$90,$20,NLH
7238,(1/21),5:00pm,Portland and Greater Oregon,Oregon Poker Club - Stadiums Sports Bar,NLH,day 2,$90,$20,NLH w/live rebuy
7239,(1/21),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$90,$20,NLH Freeze Out
7240,(1/21),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$90,$20,NLH rebuy w/Add-On
7241,(1/21),6:30pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,$70,$60,$10,Resurrection Chip NLH
7242,(1/21),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$60,$10,Freezeout
7243,(1/21),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$60,$10,Double Stack
7244,(1/22),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7245,(1/22),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7246,(1/22),12:00pm,Portland and Greater Oregon,Medford Social Club Poker Room,NLH,$120,$100,$20,NLH
7247,(1/22),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$100,$20,Freezeout
7248,(1/22),12:00pm,Portland and Greater Oregon,The Last Frontier Casino,NLH,$110,$90,$20,NLH
7249,(1/22),1:00pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,$110,$100,$10,Big Stack Freeze Out
7250,(1/22),1:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$100,$10,Big Stack
7251,(1/22),2:00pm,Portland and Greater Oregon,Three Rivers Casino,NLH,day 2,$100,$10,NLH
7252,(1/22),3:00pm,Portland and Greater Oregon,No Look Poker Club,NLH,day 2,$100,$10,NLH
7253,(1/22),5:00pm,Portland and Greater Oregon,The Club House,NLH,day 2,$100,$10,NLH
7254,(1/22),5:00pm,Portland and Greater Oregon,Oregon Poker Club - Stadiums Sports Bar,NLH,day 2,$100,$10,Bounty Freezeout
7255,(1/22),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$100,$10,NLH Freeze Out
7256,(1/22),6:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$100,$10,25*20*20 Tournament
7257,(1/22),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7258,(1/22),7:00pm,Portland and Greater Oregon,Full House Poker,PLCHVL H/L,day 2,$40,$20,Pot-Limit Courchevel Hi/Lo
7259,(1/23),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7260,(1/23),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7261,(1/23),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$45,$15,NLH
7262,(1/23),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7263,(1/23),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$45,$15,NLH rebuy w/Add-On
7264,(1/23),6:30pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,day 2,$45,$15,Rebuy
7265,(1/23),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7266,(1/23),7:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$40,$20,NLH Rebuy
7267,(1/23),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$40,$20,NLH Freeze Out
7268,(1/24),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7269,(1/24),11:00am,Portland and Greater Oregon,The Diamond Poker Club,FLO8,$60,$50,$10,Limit Omaha 8 or Better
7270,(1/24),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$50,$10,NLH w/Rebuys & Add-On
7271,(1/24),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$50,$10,NLH
7272,(1/24),6:00pm,Portland and Greater Oregon,No Look Poker Club,NLH,day 2,$50,$10,NLH
7273,(1/24),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$50,$10,NLH w/Rebuys & Add-On
7274,(1/24),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$50,$10,NLH rebuy w/Add-On
7275,(1/24),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7276,(1/24),7:00pm,Portland and Greater Oregon,High Mountain Poker,PLBigO/8,day 2,$40,$20,Pot Limit Omaha (rotating schedule)
7277,(1/24),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$40,$20,Turbo
7278,(1/25),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7279,(1/25),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
7280,(1/25),12:00pm,Portland and Greater Oregon,Portland Meadows,NLH,day 2,$45,$15,NLH
7281,(1/25),6:00pm,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH Freeze Out
7282,(1/25),6:00pm,Portland and Greater Oregon,Oregon Poker Club - Stadiums Sports Bar,NLH,day 2,$45,$15,NLH
7283,(1/25),6:00pm,Portland and Greater Oregon,Sidelines Poker Room,NLH,day 2,$45,$15,NLH rebuy w/Add-On
7284,(1/25),6:30pm,Portland and Greater Oregon,The Diamond Poker Club,NLH,$50,$40,$10,NLH w/1 Rebuy
7285,(1/25),6:30pm,Portland and Greater Oregon,The Club House,NLH,day 2,$40,$10,NLH
7286,(1/25),7:00pm,Portland and Greater Oregon,Portland Meadows,NLH,$60,$40,$20,Freezeout
7287,(1/25),7:00pm,Portland and Greater Oregon,High Mountain Poker,NLH,day 2,$40,$20,Freezeout
7288,(1/25),7:00pm,Portland and Greater Oregon,Full House Poker,NLH,day 2,$40,$20,Winner's War
7289,(1/26),9:00am,Portland and Greater Oregon,The Last Frontier Casino,NLH,$60,$45,$15,NLH
7290,(1/26),11:00am,Portland and Greater Oregon,Final Table Poker Club,NLH,day 2,$45,$15,NLH w/Rebuys & Add-On
