Unique ID,Date,Start time,location,Venue,Game type,Total buy in,Prize pool,rake,Guarantee
629,(2/05),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLCRPI,$30,$20,$10,Crazy Pineapple Tournament
630,(2/06),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
631,(2/06),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
632,(2/06),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
633,(2/07),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
634,(2/07),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
635,(2/07),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$55,$5,No Limit Hold'em
636,(2/07),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,M,$40,$30,$10,"Mix (Hold'em, Omaha 8, Crazy Pineapple)"
637,(2/07),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
638,(2/08),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
639,(2/08),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
640,(2/08),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$40,$30,$10,No Limit Hold'em
641,(2/08),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em
642,(2/08),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
643,(2/08),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
644,(2/09),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
645,(2/09),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
646,(2/09),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
647,(2/09),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLO8,$40,$30,$10,Omaha 8/B
648,(2/09),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
649,(2/09),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
650,(2/10),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
651,(2/10),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
652,(2/10),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,day 2,$100,$25,No Limit Hold'em Bounty
653,(2/10),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
654,(2/11),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$235,$200,$35,No Limit Hold'em Bounty
655,(2/11),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$30,$20,$10,No Limit Hold'em
656,(2/12),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$125,$100,$25,No Limit Hold'em Sunday Brunch Tournament
657,(2/12),1:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em Bounty
658,(2/12),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLCRPI,$30,$20,$10,Crazy Pineapple Tournament
659,(2/13),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
660,(2/13),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
661,(2/13),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
662,(2/14),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
663,(2/14),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
664,(2/14),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$55,$5,No Limit Hold'em
665,(2/14),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,M,$40,$30,$10,"Mix (Hold'em, Omaha 8, Crazy Pineapple)"
666,(2/14),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
667,(2/15),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
668,(2/15),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
669,(2/15),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$40,$30,$10,No Limit Hold'em
670,(2/15),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em
671,(2/15),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
672,(2/15),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
673,(2/16),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
674,(2/16),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
675,(2/16),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
676,(2/16),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLO8,$40,$30,$10,Omaha 8/B
677,(2/16),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
678,(2/16),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
679,(2/17),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
680,(2/17),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
681,(2/17),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,day 2,$100,$25,No Limit Hold'em Bounty
682,(2/17),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
683,(2/18),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$235,$200,$35,No Limit Hold'em Bounty
684,(2/18),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$30,$20,$10,No Limit Hold'em
685,(2/19),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$125,$100,$25,No Limit Hold'em Sunday Brunch Tournament
686,(2/19),1:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em Bounty
687,(2/19),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLCRPI,$30,$20,$10,Crazy Pineapple Tournament
688,(2/20),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
689,(2/20),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
690,(2/20),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
691,(2/21),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
692,(2/21),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
693,(2/21),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$55,$5,No Limit Hold'em
694,(2/21),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,M,$40,$30,$10,"Mix (Hold'em, Omaha 8, Crazy Pineapple)"
695,(2/21),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
696,(2/22),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
697,(2/22),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
698,(2/22),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$40,$30,$10,No Limit Hold'em
699,(2/22),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em
700,(2/22),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
701,(2/22),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
702,(2/23),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
703,(2/23),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
704,(2/23),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
705,(2/23),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLO8,$40,$30,$10,Omaha 8/B
706,(2/23),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
707,(2/23),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
708,(2/24),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
709,(2/24),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
710,(2/24),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,day 2,$100,$25,No Limit Hold'em Bounty
711,(2/24),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
712,(2/25),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$150,$115,$35,No Limit Hold'em Double Point Tournament
713,(2/25),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$30,$20,$10,No Limit Hold'em
714,(2/26),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$125,$100,$25,No Limit Hold'em Sunday Brunch Tournament
715,(2/26),1:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em Bounty
716,(2/26),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLCRPI,$30,$20,$10,Crazy Pineapple Tournament
717,(2/27),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
718,(2/27),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
719,(2/27),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
720,(2/28),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
721,(2/28),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
722,(2/28),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$55,$5,No Limit Hold'em
723,(2/28),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,M,$40,$30,$10,"Mix (Hold'em, Omaha 8, Crazy Pineapple)"
724,(2/28),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
725,(3/01),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
726,(3/01),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
727,(3/01),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$40,$30,$10,No Limit Hold'em
728,(3/01),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em
729,(3/01),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
730,(3/01),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
731,(3/02),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
732,(3/02),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
733,(3/02),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
734,(3/02),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLO8,$40,$30,$10,Omaha 8/B
735,(3/02),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
736,(3/02),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
737,(3/03),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
738,(3/03),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
739,(3/03),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,day 2,$100,$25,No Limit Hold'em Bounty
740,(3/03),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
741,(3/04),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$235,$200,$35,No Limit Hold'em Bounty
742,(3/04),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$345,$300,$45,Big Stack No Limit Hold'em
743,(3/04),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$30,$20,$10,No Limit Hold'em
744,(3/05),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$125,$100,$25,No Limit Hold'em Sunday Brunch Tournament
745,(3/05),1:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em Bounty
746,(3/05),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLCRPI,$30,$20,$10,Crazy Pineapple Tournament
747,(3/06),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
748,(3/06),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
749,(3/06),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
750,(3/07),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
751,(3/07),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
752,(3/07),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$55,$5,No Limit Hold'em
753,(3/07),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,M,$40,$30,$10,"Mix (Hold'em, Omaha 8, Crazy Pineapple)"
754,(3/07),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
755,(3/08),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
756,(3/08),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
757,(3/08),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$40,$30,$10,No Limit Hold'em
758,(3/08),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em
759,(3/08),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
760,(3/08),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
761,(3/09),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
762,(3/09),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
763,(3/09),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
764,(3/09),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLO8,$40,$30,$10,Omaha 8/B
765,(3/09),7:00pm,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$105,$80,$25,No Limit Hold'em
766,(3/09),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$145,$115,$30,No Limit Hold'em
767,(3/10),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
768,(3/10),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
769,(3/10),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,day 2,$100,$25,No Limit Hold'em Bounty
770,(3/10),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
771,(3/11),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$235,$200,$35,No Limit Hold'em Bounty
772,(3/11),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLH,$30,$20,$10,No Limit Hold'em
773,(3/12),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$125,$100,$25,No Limit Hold'em Sunday Brunch Tournament
774,(3/12),1:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$50,$10,No Limit Hold'em Bounty
775,(3/12),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,NLCRPI,$30,$20,$10,Crazy Pineapple Tournament
776,(3/13),10:00am,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$40,$35,$5,No Limit Hold'em
777,(3/13),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
778,(3/13),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
779,(3/14),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
780,(3/14),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
781,(3/14),7:00pm,"Phoenix, Tucson and Greater Arizona",Desert Diamond Casino,NLH,$60,$55,$5,No Limit Hold'em
782,(3/14),7:00pm,"Phoenix, Tucson and Greater Arizona",Hon-Dah Casino,M,$40,$30,$10,"Mix (Hold'em, Omaha 8, Crazy Pineapple)"
783,(3/14),7:15pm,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$200,$160,$40,No Limit Hold'em
784,(3/15),11:00am,"Phoenix, Tucson and Greater Arizona",Gila River Casino - Lone Butte,NLH,$65,$46,$19,No Limit Hold'em
785,(3/15),11:15am,"Phoenix, Tucson and Greater Arizona",Talking Stick Resort,NLH,$125,$100,$25,No-Limit Hold'em
786,,6:30pm,Little Rock and Greater Arkansas,Saracen Casino Resort,NLH,$200,$164,$36,$200 buyin $ 50 bounty
787,(1/14),6:30pm,Little Rock and Greater Arkansas,Saracen Casino Resort,NLH,$240,$200,$40,$240 buyin $100 Bounty
788,(1/20),6:30pm,Little Rock and Greater Arkansas,Saracen Casino Resort,NLH,$200,$164,$36,$200 buyin $ 50 bounty
789,(1/21),6:30pm,Little Rock and Greater Arkansas,Saracen Casino Resort,NLH,$240,$200,$40,$240 buyin $100 Bounty
790,(1/27),6:30pm,Little Rock and Greater Arkansas,Saracen Casino Resort,NLH,$200,$164,$36,$200 buyin $ 50 bounty
791,(1/28),6:30pm,Little Rock and Greater Arkansas,Saracen Casino Resort,NLH,$240,$200,$40,$240 buyin $100 Bounty
792,,12:10pm (2:50pm),Tunica and Memphis,Horseshoe Casino Tunica,NLH,day 2,$200,$40,Satellite to Friday Night Tournament w/ $20 Rebuys (4 Seats Guaranteed)
793,,7:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$300,$250,$50,"No-Limit Hold'em - $100 Bounty ($10,000 Guaranteed)"
794,(1/14),12:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,day 2,$250,$50,"No-Limit Hold'em - Deep Stack ($10,000 Guaranteed)"
795,(1/14),7:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,day 2,$250,$50,"No-Limit Hold'em -Thousandaire (Top 4 Players Guaranteed $1,000)"
796,(1/15),12:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$100,$72,$28,"No-Limit Hold'em - Deep Stack ($3,000 Guaranteed)"
797,(1/15),7:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$35,$35,Entry Fee $18 Staff Fee $15 Promo Fee $2,No-Limit Hold'em Stimulus
798,(1/16),12:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$65,$42,$23,"No-Limit Hold'em ($1,000 Guaranteed)"
799,(1/16),7:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$75,$48,$27,"Monday Night Monster ($2,000 Guaranteed)"
800,(1/17),12:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$65,$42,$23,"No-Limit Hold'em ($1,000 Guaranteed)"
801,(1/17),7:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$75,$50,$25,"No-Limit Hold'em - Deepstack ($2,000 Guaranteed)"
802,(1/18),12:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$65,$42,$23,"No-Limit Hold'em ($1,000 Guaranteed)"
803,(1/18),7:10pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$135,$100,$35,"Big Monster ($4,000 Guaranteed)"
804,(1/19),11:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #1 - Big 30K Stack NLH
805,(1/19),4:00pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #2 - NLH
806,(1/20),11:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #2 - NLH
807,(1/20),4:00pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #2 - NLH
808,(1/21),11:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #2 - NLH
809,(1/21),4:00pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #3 - NLH
810,(1/22),10:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$300,$240,$60,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #4 - NLH Seniors (50+)
811,(1/22),12:00pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,day 2,$240,$60,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #2 - NLH
812,(1/22),3:00pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$600,$515,$85,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #5 - NLH
813,(1/23),11:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #6 - 6-Max NLH
814,(1/23),1:00pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,day 2,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #5 - NLH
815,(1/23),4:00pm,Tunica and Memphis,Horseshoe Casino Tunica,PLO,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #7 - PLO
816,(1/24),11:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #8 - Monster Stack NLH
817,(1/24),1:00pm,Tunica and Memphis,Horseshoe Casino Tunica,PLO,day 2,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #7 - PLO
818,(1/25),11:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #8 - Monster Stack NLH
819,(1/26),11:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,"$1,700","$1,515",$185,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #9 - Main Event
820,(1/26),12:00pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,day 2,"$1,515",$185,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #8 - Monster Stack NLH
821,(1/26),4:00pm,Tunica and Memphis,Horseshoe Casino Tunica,NLH,$400,$330,$70,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #10 - NLH
822,(1/27),11:00am,Tunica and Memphis,Horseshoe Casino Tunica,NLH,"$1,700","$1,515",$185,2022-23 WSOP Circuit Event (Tunica-Winter) - Event #9 - Main Event
